,topy,boty,topx,botx,height,width
31332,188,210,278,295,22,17
31333,156,198,39,71,42,32
31334,68,98,24,47,30,23
31335,58,97,168,197,39,29
31336,101,127,230,249,26,19
31337,105,132,283,303,27,20
31338,147,176,307,328,29,21
31339,168,201,253,277,33,24
31340,166,194,202,223,28,21
31341,167,203,165,192,36,27
31342,176,212,128,155,36,27
31343,106,140,85,111,34,26
31344,163,188,75,94,25,19
31345,71,97,40,59,26,19
31346,108,146,28,56,38,28
31347,32,61,100,122,29,22
31348,48,83,122,148,35,26
31349,173,210,42,70,37,28
31350,56,75,305,319,19,14
31351,48,68,278,293,20,15
31352,46,64,240,253,18,13
31353,117,140,188,206,23,18
31354,122,142,162,177,20,15
31355,115,144,129,151,29,22
31356,133,148,256,267,15,11
31357,100,126,289,309,26,20
31358,71,100,267,289,29,22
31359,64,88,211,229,24,18
31360,79,102,175,192,23,17
31361,95,119,136,154,24,18
31362,58,93,112,137,35,25
31363,83,112,79,102,29,23
31364,57,85,58,79,28,21
31365,112,134,39,55,22,16
31366,151,181,51,73,30,22
31367,157,190,89,114,33,25
31368,163,198,143,169,35,26
31369,175,207,187,211,32,24
31370,142,171,208,230,29,22
31371,179,213,253,278,34,25
31372,167,197,302,324,30,22
31373,44,73,309,330,29,21
31374,29,54,172,190,25,18
31375,41,68,15,35,27,20
31376,199,217,284,298,18,14
31377,116,138,285,302,22,17
31378,139,166,308,328,27,20
31379,92,118,310,330,26,20
31380,71,94,264,281,23,17
31381,81,101,230,245,20,15
31382,63,90,197,218,27,21
31383,54,90,137,164,36,27
31384,66,92,101,121,26,20
31385,73,98,71,90,25,19
31386,102,124,42,59,22,17
31387,135,166,31,55,31,24
31388,122,141,79,93,19,14
31389,124,145,128,143,21,15
31390,166,200,116,142,34,26
31391,105,135,189,212,30,23
31392,35,56,299,315,21,16
31393,193,218,233,252,25,19
31394,193,225,47,71,32,24
31395,118,147,131,153,29,22
31396,121,150,197,218,29,21
31397,142,177,250,277,35,27
31398,75,104,260,282,29,22
31399,70,120,307,345,50,38
31400,48,80,213,237,32,24
31401,57,88,151,174,31,23
31402,56,76,92,106,20,14
31403,80,112,59,83,32,24
31404,124,156,40,64,32,24
31405,170,191,32,48,21,16
31406,159,205,125,159,46,34
31407,190,217,172,193,27,21
31408,194,217,239,257,23,18
31409,186,205,312,327,19,15
31410,147,166,309,323,19,14
31411,98,129,169,192,31,23
31412,120,143,237,255,23,18
31413,88,117,285,306,29,21
31414,53,91,240,269,38,29
31415,58,86,205,226,28,21
31416,52,83,154,177,31,23
31417,65,94,113,135,29,22
31418,100,129,92,114,29,22
31419,141,161,88,103,20,15
31420,159,186,150,171,27,21
31421,190,222,94,117,32,23
31422,134,172,44,73,38,29
31423,77,111,31,57,34,26
31424,176,203,211,231,27,20
31425,159,194,294,320,35,26
31426,57,91,308,334,34,26
31427,29,56,77,98,27,21
31428,71,105,217,242,34,25
31429,111,161,246,284,50,38
31430,95,124,304,325,29,21
31431,44,65,319,335,21,16
31432,82,118,164,191,36,27
31433,104,150,106,140,46,34
31434,135,181,41,75,46,34
31435,69,102,62,86,33,24
31436,156,180,156,174,24,18
31437,159,199,193,223,40,30
31438,186,218,276,300,32,24
31439,157,190,308,333,33,25
31440,32,71,162,191,39,29
31441,49,75,131,150,26,19
31442,104,136,124,148,32,24
31443,108,153,168,201,45,33
31444,134,173,217,246,39,29
31445,141,173,283,308,32,25
31446,88,120,273,297,32,24
31447,38,68,258,280,30,22
31448,59,80,225,241,21,16
31449,49,78,177,198,29,21
31450,43,83,138,168,40,30
31451,72,97,102,120,25,18
31452,74,101,56,76,27,20
31453,110,150,18,48,40,30
31454,160,179,46,60,19,14
31455,176,212,79,106,36,27
31456,183,217,139,164,34,25
31457,198,222,207,225,24,18
31458,122,149,127,147,27,20
31459,83,103,168,184,20,16
31460,95,111,116,128,16,12
31461,83,105,72,88,22,16
31462,70,98,33,54,28,21
31463,112,137,21,40,25,19
31464,117,142,265,283,25,18
31465,156,184,263,284,28,21
31466,110,141,292,315,31,23
31467,59,85,316,335,26,19
31468,46,71,256,275,25,19
31469,41,76,206,232,35,26
31470,89,112,234,251,23,17
31471,37,59,136,153,22,17
31472,29,63,84,110,34,26
31473,169,204,89,115,35,26
31474,180,217,123,151,37,28
31475,194,223,178,200,29,22
31476,185,220,203,229,35,26
31477,206,230,274,291,24,17
31478,177,205,305,326,28,21
31479,186,217,20,44,31,24
31480,56,79,230,247,23,17
31481,38,55,328,341,17,13
31482,41,63,272,288,22,16
31483,86,115,268,290,29,22
31484,116,146,250,273,30,23
31485,134,156,216,233,22,17
31486,112,148,142,168,36,26
31487,151,188,68,96,37,28
31488,80,103,74,92,23,18
31489,42,73,122,145,31,23
31490,41,75,44,69,34,25
31491,100,128,38,59,28,21
31492,176,203,163,183,27,20
31493,175,206,267,291,31,24
31494,154,171,319,332,17,13
31495,53,83,200,222,30,22
31496,103,129,220,239,26,19
31497,133,168,219,245,35,26
31498,146,166,271,287,20,16
31499,123,171,143,179,48,36
31500,73,101,162,183,28,21
31501,36,58,171,187,22,16
31502,32,63,99,123,31,24
31503,81,118,96,123,37,27
31504,41,77,26,53,36,27
31505,51,78,275,296,27,21
31506,54,100,307,342,46,35
31507,116,159,303,336,43,33
31508,190,229,288,317,39,29
31509,182,207,234,252,25,18
31510,39,67,137,157,28,20
31511,56,92,174,201,36,27
31512,107,139,146,170,32,24
31513,107,139,87,111,32,24
31514,69,118,27,63,49,36
31515,131,160,35,57,29,22
31516,173,199,67,86,26,19
31517,175,212,125,153,37,28
31518,175,221,186,220,46,34
31519,36,76,234,263,40,29
31520,27,68,281,312,41,31
31521,86,116,298,320,30,22
31522,141,174,306,331,33,25
31523,137,188,234,272,51,38
31524,100,132,287,311,32,24
31525,52,80,311,331,28,20
31526,56,88,239,264,32,25
31527,57,90,167,192,33,25
31528,85,120,200,226,35,26
31529,74,100,39,58,26,19
31530,120,147,40,61,27,21
31531,147,173,83,102,26,19
31532,41,70,113,135,29,22
31533,40,75,72,98,35,26
31534,83,107,119,137,24,18
31535,170,210,167,197,40,30
31536,128,150,192,209,22,17
31537,144,181,215,243,37,28
31538,168,195,16,37,27,21
31539,58,83,92,111,25,19
31540,107,137,85,107,30,22
31541,98,122,144,162,24,18
31542,80,112,186,210,32,24
31543,88,122,236,261,34,25
31544,110,141,275,298,31,23
31545,107,139,314,338,32,24
31546,190,224,220,245,34,25
31547,180,205,145,165,25,20
31548,171,215,97,131,44,34
31549,38,71,154,179,33,25
31550,45,78,29,54,33,25
31551,120,156,204,232,36,28
31552,135,158,147,164,23,17
31553,146,188,99,130,42,31
31554,117,142,82,100,25,18
31555,75,107,132,156,32,24
31556,57,91,185,210,34,25
31557,76,107,245,269,31,24
31558,83,115,303,328,32,25
31559,138,163,302,320,25,18
31560,172,208,286,312,36,26
31561,152,173,334,350,21,16
31562,180,212,244,268,32,24
31563,186,214,182,203,28,21
31564,155,189,44,69,34,25
31565,85,125,25,56,40,31
31566,44,81,43,71,37,28
31567,36,63,118,138,27,20
31568,27,61,263,288,34,25
31569,196,222,19,39,26,20
31570,69,98,89,110,29,21
31571,56,81,133,152,25,19
31572,60,99,172,201,39,29
31573,99,124,209,228,25,19
31574,76,110,253,278,34,25
31575,113,134,292,307,21,15
31576,50,82,302,326,32,24
31577,32,62,258,281,30,23
31578,167,196,107,129,29,22
31579,178,205,64,84,27,20
31580,190,224,187,212,34,25
31581,137,193,172,214,56,42
31582,36,76,189,219,40,30
31583,34,68,250,276,34,26
31584,39,79,319,349,40,30
31585,50,85,107,133,35,26
31586,90,118,150,171,28,21
31587,122,166,84,117,44,33
31588,176,208,64,88,32,24
31589,68,113,38,72,45,34
31590,128,164,23,50,36,27
31591,143,183,270,301,40,31
31592,158,190,313,337,32,24
31593,124,169,21,55,45,34
31594,48,86,35,64,38,29
31595,78,110,72,96,32,24
31596,69,90,135,151,21,16
31597,67,111,172,205,44,33
31598,73,112,223,253,39,30
31599,80,115,265,291,35,26
31600,56,87,311,334,31,23
31601,107,144,308,337,37,29
31602,146,176,287,309,30,22
31603,153,183,249,271,30,22
31604,148,187,207,236,39,29
31605,144,195,156,195,51,39
31606,167,201,116,141,34,25
31607,129,144,115,127,15,12
31608,18,49,194,217,31,23
31609,37,65,281,302,28,21
31610,32,59,240,261,27,21
31611,198,227,301,323,29,22
31612,180,210,47,69,30,22
31613,46,81,122,149,35,27
31614,79,113,213,239,34,26
31615,85,115,266,288,30,22
31616,125,167,299,330,42,31
31617,167,194,255,275,27,20
31618,172,210,193,222,38,29
31619,182,216,91,117,34,26
31620,189,217,56,78,28,22
31621,85,123,31,59,38,28
31622,106,154,65,101,48,36
31623,119,159,152,182,40,30
31624,49,85,171,198,36,27
31625,44,71,285,306,27,21
31626,34,67,245,270,33,25
31627,29,68,62,92,39,30
31628,80,128,158,193,48,35
31629,144,191,125,160,47,35
31630,164,196,203,227,32,24
31631,107,142,241,267,35,26
31632,52,89,270,298,37,28
31633,30,63,221,246,33,25
31634,15,53,134,162,38,28
31635,20,45,79,98,25,19
31636,55,81,76,96,26,20
31637,89,120,58,81,31,23
31638,127,169,47,78,42,31
31639,176,206,67,90,30,23
31640,47,83,226,253,36,27
31641,98,133,269,295,35,26
31642,124,156,298,322,32,24
31643,132,154,225,242,22,17
31644,161,185,192,210,24,18
31645,173,198,150,169,25,19
31646,181,217,53,80,36,27
31647,46,80,78,104,34,26
31648,34,70,136,163,36,27
31649,36,61,193,212,25,19
31650,123,156,18,42,33,24
31651,178,217,239,269,39,30
31652,35,76,8,39,41,31
31653,71,98,85,105,27,20
31654,33,70,157,185,37,28
31655,39,73,202,227,34,25
31656,43,76,236,261,33,25
31657,99,128,309,330,29,21
31658,146,180,311,336,34,25
31659,159,198,273,302,39,29
31660,166,219,201,241,53,40
31661,164,207,141,173,43,32
31662,175,215,52,82,40,30
31663,33,59,44,63,26,19
31664,78,108,44,66,30,22
31665,34,59,320,339,25,19
31666,86,113,311,331,27,20
31667,38,70,299,323,32,24
31668,43,65,266,282,22,16
31669,42,66,227,245,24,18
31670,45,82,180,208,37,28
31671,86,119,151,176,33,25
31672,102,142,90,119,40,29
31673,154,203,134,171,49,37
31674,134,166,217,241,32,24
31675,155,205,265,303,50,38
31676,148,183,49,75,35,26
31677,42,81,20,49,39,29
31678,49,85,82,109,36,27
31679,112,134,248,264,22,16
31680,126,161,15,41,35,26
31681,57,84,166,186,27,20
31682,88,117,194,216,29,22
31683,129,164,182,208,35,26
31684,167,204,115,143,37,28
31685,69,100,49,72,31,23
31686,122,159,30,58,37,28
31687,191,228,196,224,37,28
31688,189,219,248,270,30,22
31689,49,79,267,290,30,23
31690,63,91,303,324,28,21
31691,26,63,210,238,37,28
31692,27,55,118,139,28,21
31693,38,67,81,103,29,22
31694,26,57,20,44,31,24
31695,75,102,144,165,27,21
31696,105,144,210,240,39,30
31697,145,184,265,294,39,29
31698,36,76,200,229,40,29
31699,156,190,117,143,34,26
31700,137,177,74,105,40,31
31701,186,222,49,76,36,27
31702,74,119,40,74,45,34
31703,50,82,89,113,32,24
31704,26,44,329,342,18,13
31705,26,44,289,302,18,13
31706,74,105,240,263,31,23
31707,168,200,207,231,32,24
31708,144,167,330,347,23,17
31709,178,205,310,331,27,21
31710,10,31,54,70,21,16
31711,34,56,83,99,22,16
31712,40,68,119,141,28,22
31713,56,86,164,186,30,22
31714,79,120,199,230,41,31
31715,93,112,251,266,19,15
31716,34,60,233,253,26,20
31717,39,65,317,337,26,20
31718,90,123,304,329,33,25
31719,150,184,266,291,34,25
31720,166,195,215,237,29,22
31721,156,181,166,185,25,19
31722,161,202,115,146,41,31
31723,137,166,64,87,29,23
31724,90,118,36,57,28,21
31725,100,127,97,117,27,20
31726,115,143,139,160,28,21
31727,182,208,49,69,26,20
31728,122,150,85,106,28,21
31729,84,112,83,104,28,21
31730,95,117,122,138,22,16
31731,58,97,168,197,39,29
31732,97,124,218,238,27,20
31733,86,106,257,272,20,15
31734,100,123,315,332,23,17
31735,141,168,296,316,27,20
31736,154,179,267,286,25,19
31737,166,192,232,251,26,19
31738,155,187,164,188,32,24
31739,199,225,168,187,26,19
31740,184,217,120,145,33,25
31741,183,217,80,105,34,25
31742,41,71,27,49,30,22
31743,41,74,62,86,33,24
31744,34,66,108,132,32,24
31745,71,95,134,152,24,18
31746,39,69,227,249,30,22
31747,54,75,280,296,21,16
31748,45,74,322,344,29,22
31749,195,220,313,331,25,18
31750,79,106,102,122,27,20
31751,107,139,132,155,32,23
31752,83,115,169,193,32,24
31753,80,115,217,243,35,26
31754,135,171,211,238,36,27
31755,152,185,160,185,33,25
31756,162,198,107,134,36,27
31757,115,153,58,87,38,29
31758,64,103,13,43,39,30
31759,35,68,69,93,33,24
31760,26,56,145,168,30,23
31761,22,51,229,251,29,22
31762,45,76,290,313,31,23
31763,85,126,292,323,41,31
31764,145,176,284,307,31,23
31765,178,207,276,298,29,22
31766,193,227,220,245,34,25
31767,98,130,33,57,32,24
31768,111,137,92,112,26,20
31769,52,71,102,117,19,15
31770,46,74,162,183,28,21
31771,41,69,224,245,28,21
31772,68,85,287,300,17,13
31773,135,161,249,269,26,20
31774,176,205,286,308,29,22
31775,197,224,256,276,27,20
31776,197,220,211,228,23,17
31777,161,194,150,175,33,25
31778,180,208,103,124,28,21
31779,164,188,60,78,24,18
31780,115,142,325,345,27,20
31781,36,62,307,327,26,20
31782,159,192,22,47,33,25
31783,56,75,58,73,19,15
31784,80,100,104,119,20,15
31785,32,55,129,146,23,17
31786,34,56,31,48,22,17
31787,57,82,206,225,25,19
31788,42,68,269,288,26,19
31789,110,139,253,274,29,21
31790,134,166,178,203,32,25
31791,81,111,113,136,30,23
31792,71,103,55,79,32,24
31793,115,151,31,58,36,27
31794,168,205,65,92,37,27
31795,166,190,121,139,24,18
31796,181,216,252,279,35,27
31797,70,100,311,334,30,23
31798,32,54,92,108,22,16
31799,37,69,128,152,32,24
31800,90,117,117,136,27,19
31801,107,126,171,185,19,14
31802,129,150,234,250,21,16
31803,41,71,191,214,30,23
31804,49,78,153,175,29,22
31805,52,77,90,108,25,18
31806,83,115,59,83,32,24
31807,124,161,50,78,37,28
31808,158,181,84,101,23,17
31809,191,220,55,76,29,21
31810,180,208,124,146,28,22
31811,167,196,181,203,29,22
31812,166,195,252,274,29,22
31813,149,176,312,332,27,20
31814,37,65,241,262,28,21
31815,41,68,55,75,27,20
31816,115,141,12,32,26,20
31817,186,215,217,239,29,22
31818,59,86,224,245,27,21
31819,34,67,270,295,33,25
31820,59,83,170,188,24,18
31821,97,125,141,163,28,22
31822,106,146,78,108,40,30
31823,50,73,124,142,23,18
31824,31,55,195,213,24,18
31825,122,153,199,222,31,23
31826,141,170,234,256,29,22
31827,169,206,192,220,37,28
31828,182,209,150,171,27,21
31829,158,183,308,327,25,19
31830,33,55,82,99,22,17
31831,163,200,31,59,37,28
31832,195,222,101,121,27,20
31833,133,158,246,265,25,19
31834,124,154,145,168,30,23
31835,112,149,78,106,37,28
31836,159,197,46,75,38,29
31837,58,89,51,74,31,23
31838,100,139,28,57,39,29
31839,33,73,178,208,40,30
31840,60,91,243,266,31,23
31841,74,100,293,312,26,19
31842,111,138,312,332,27,20
31843,162,193,215,238,31,23
31844,191,216,264,283,25,19
31845,197,225,116,137,28,21
31846,48,85,117,145,37,28
31847,172,204,74,98,32,24
31848,115,149,69,95,34,26
31849,86,114,132,153,28,21
31850,74,112,200,228,38,28
31851,63,94,265,288,31,23
31852,25,56,236,260,31,24
31853,38,65,158,178,27,20
31854,46,80,99,125,34,26
31855,68,100,56,80,32,24
31856,117,151,27,52,34,25
31857,171,204,31,56,33,25
31858,135,163,156,177,28,21
31859,41,80,19,48,39,29
31860,129,156,222,242,27,20
31861,129,162,183,208,33,25
31862,71,103,132,157,32,25
31863,75,105,194,217,30,23
31864,34,70,236,263,36,27
31865,70,111,259,290,41,31
31866,45,88,294,326,43,32
31867,132,165,129,154,33,25
31868,148,195,76,112,47,36
31869,72,111,71,101,39,30
31870,38,61,107,124,23,17
31871,39,70,26,49,31,23
31872,112,141,28,49,29,21
31873,159,193,25,50,34,25
31874,196,237,188,218,41,30
31875,183,214,295,319,31,24
31876,60,88,163,184,28,21
31877,58,93,109,135,35,26
31878,93,129,161,189,36,28
31879,129,151,225,242,22,17
31880,77,100,227,244,23,17
31881,29,56,225,244,27,19
31882,32,59,169,190,27,21
31883,121,158,77,105,37,28
31884,181,212,58,81,31,23
31885,61,98,45,73,37,28
31886,149,186,140,167,37,27
31887,154,193,302,330,39,28
31888,36,63,319,340,27,21
31889,110,149,250,279,39,29
31890,171,215,220,252,44,32
31891,36,60,29,47,24,18
31892,130,166,14,41,36,27
31893,81,108,189,209,27,20
31894,105,144,125,155,39,30
31895,90,129,246,274,39,28
31896,58,93,280,306,35,26
31897,29,66,193,221,37,28
31898,20,46,125,144,26,19
31899,60,84,100,119,24,19
31900,107,137,75,97,30,22
31901,129,173,43,75,44,32
31902,177,231,111,152,54,41
31903,178,210,168,193,32,25
31904,171,204,218,243,33,25
31905,37,61,56,74,24,18
31906,132,182,285,323,50,38
31907,82,103,179,195,21,16
31908,99,139,229,260,40,31
31909,93,130,276,304,37,28
31910,159,188,267,289,29,22
31911,145,172,153,173,27,20
31912,150,181,212,235,31,23
31913,121,144,109,126,23,17
31914,77,107,43,66,30,23
31915,46,88,106,138,42,32
31916,44,73,213,235,29,22
31917,48,67,293,308,19,15
31918,66,90,319,338,24,19
31919,188,212,161,179,24,18
31920,49,80,126,149,31,23
31921,70,107,150,178,37,28
31922,93,125,198,223,32,25
31923,134,151,228,241,17,13
31924,87,111,267,285,24,18
31925,119,150,282,306,31,24
31926,167,188,292,308,21,16
31927,173,207,187,212,34,25
31928,132,166,43,69,34,26
31929,186,218,54,77,32,23
31930,49,76,244,263,27,19
31931,22,59,192,220,37,28
31932,88,114,255,274,26,19
31933,122,150,216,236,28,20
31934,73,107,136,162,34,26
31935,102,122,90,105,20,15
31936,154,175,87,103,21,16
31937,193,220,94,115,27,21
31938,112,144,119,143,32,24
31939,44,80,95,122,36,27
31940,86,132,33,67,46,34
31941,45,80,302,328,35,26
31942,107,154,286,322,47,36
31943,177,198,253,269,21,16
31944,56,84,215,236,28,21
31945,29,65,173,199,36,26
31946,110,142,139,163,32,24
31947,132,173,177,208,41,31
31948,150,185,246,272,35,26
31949,98,133,255,282,35,27
31950,112,141,294,316,29,22
31951,59,93,230,255,34,25
31952,63,96,179,204,33,25
31953,55,83,134,155,28,21
31954,71,93,107,123,22,16
31955,109,139,82,105,30,23
31956,132,167,47,73,35,26
31957,172,207,27,53,35,26
31958,177,205,89,110,28,21
31959,169,210,123,153,41,30
31960,52,83,41,64,31,23
31961,34,68,277,302,34,25
31962,99,118,321,335,19,14
31963,87,115,264,285,28,21
31964,63,95,172,195,32,23
31965,117,156,173,202,39,29
31966,153,183,223,246,30,23
31967,190,222,135,159,32,24
31968,178,207,269,291,29,22
31969,39,64,277,297,25,20
31970,43,74,87,111,31,24
31971,93,132,106,135,39,29
31972,32,73,16,46,41,30
31973,122,165,189,221,43,32
31974,122,164,304,336,42,32
31975,95,118,283,300,23,17
31976,67,88,222,238,21,16
31977,53,83,156,178,30,22
31978,100,137,141,169,37,28
31979,144,179,86,112,35,26
31980,85,115,84,106,30,22
31981,44,77,20,44,33,24
31982,88,121,33,58,33,25
31983,142,183,28,59,41,31
31984,39,71,280,304,32,24
31985,150,184,249,275,34,26
31986,189,219,212,234,30,22
31987,33,56,234,251,23,17
31988,163,205,143,174,42,31
31989,145,176,179,202,31,23
31990,115,149,131,157,34,26
31991,123,149,99,118,26,19
31992,155,183,66,87,28,21
31993,85,136,227,265,51,38
31994,144,180,262,288,36,26
31995,63,93,304,327,30,23
31996,46,63,208,221,17,13
31997,54,88,150,176,34,26
31998,49,76,96,116,27,20
31999,56,102,30,64,46,34
32000,134,166,23,47,32,24
32001,188,217,92,114,29,22
32002,203,225,198,214,22,16
32003,53,87,174,200,34,26
32004,76,95,221,236,19,15
32005,47,66,288,302,19,14
32006,107,130,272,289,23,17
32007,142,166,241,258,24,17
32008,183,210,256,276,27,20
32009,137,168,170,194,31,24
32010,145,175,122,145,30,23
32011,170,189,96,110,19,14
32012,134,161,5,26,27,21
32013,58,84,25,45,26,20
32014,32,55,62,79,23,17
32015,33,58,109,128,25,19
32016,62,87,126,144,25,18
32017,29,54,220,239,25,19
32018,187,219,202,226,32,24
32019,98,121,132,150,23,18
32020,110,142,83,107,32,24
32021,116,139,220,237,23,17
32022,60,83,245,262,23,17
32023,66,105,175,205,39,30
32024,41,68,135,156,27,21
32025,66,87,95,110,21,15
32026,106,150,26,59,44,33
32027,168,195,115,135,27,20
32028,168,210,160,191,42,31
32029,191,230,233,262,39,29
32030,159,184,286,305,25,19
32031,81,112,309,333,31,24
32032,22,51,294,316,29,22
32033,36,62,53,72,26,19
32034,80,100,72,87,20,15
32035,186,217,38,62,31,24
32036,195,221,89,108,26,19
32037,78,105,94,114,27,20
32038,84,129,157,191,45,34
32039,111,148,240,268,37,28
32040,56,97,241,272,41,31
32041,32,54,172,188,22,16
32042,31,50,119,134,19,15
32043,19,41,57,74,22,17
32044,77,107,49,72,30,23
32045,146,167,50,65,21,15
32046,178,213,73,100,35,27
32047,170,196,129,149,26,20
32048,156,198,183,215,42,32
32049,56,92,171,198,36,27
32050,98,127,217,239,29,22
32051,140,161,178,194,21,16
32052,87,115,85,106,28,21
32053,144,169,62,81,25,19
32054,187,225,135,163,38,28
32055,177,205,231,252,28,21
32056,105,129,322,340,24,18
32057,78,100,256,271,22,15
32058,37,56,301,315,19,14
32059,44,65,270,286,21,16
32060,45,65,86,101,20,15
32061,94,122,124,146,28,22
32062,124,143,86,99,19,13
32063,107,147,19,49,40,30
32064,62,82,40,55,20,15
32065,188,224,32,59,36,27
32066,126,151,140,160,25,20
32067,129,168,205,234,39,29
32068,165,205,237,266,40,29
32069,100,122,270,286,22,16
32070,66,91,226,244,25,18
32071,79,102,101,118,23,17
32072,76,100,88,106,24,18
32073,17,41,52,70,24,18
32074,51,79,53,74,28,21
32075,109,140,56,79,31,23
32076,149,178,69,92,29,23
32077,166,198,112,137,32,25
32078,51,78,177,198,27,21
32079,30,64,123,149,34,26
32080,172,205,255,280,33,25
32081,88,118,271,293,30,22
32082,51,71,287,302,20,15
32083,58,80,322,339,22,17
32084,88,112,72,90,24,18
32085,83,115,120,144,32,24
32086,56,75,142,156,19,14
32087,80,112,155,179,32,24
32088,146,168,165,181,22,16
